# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2026-05-04
#
# GRDC-No.:              2590101
# River:                 CHIKUGO GAWA
# Station:               ARASE
# Country:               JP
# Latitude (DD):       33.343333
# Longitude (DD):      130.835
# Catchment area (km²):      1443.0
# Altitude (m ASL):        -999.00
# Next downstream station:      2590100
# Remarks:               
# Owner of original data: Japan - Ministry of Land, Infrastructure and Transport (MLIT)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1993-01 - 2003-12
# No. of years:          12
# Last update:           2018-05-30
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 4017
# DATA
YYYY-MM-DD;hh:mm; Value
2002-06-23;--:--;     25.650
2002-06-24;--:--;     92.880
2002-06-25;--:--;    123.900
2002-06-26;--:--;     61.430
2002-06-27;--:--;     45.480
2002-06-28;--:--;     36.140
2002-06-29;--:--;     61.700
2002-06-30;--:--;    212.330
2002-07-01;--:--;    365.470
2002-07-02;--:--;    165.030
2002-07-03;--:--;     81.150
2002-07-04;--:--;     61.790
2002-07-05;--:--;     59.660
2002-07-06;--:--;    151.390
2002-07-07;--:--;     93.550
2002-07-08;--:--;     66.550
2002-07-09;--:--;     68.760
2002-07-10;--:--;     59.330
2002-07-11;--:--;     47.450
2002-07-12;--:--;     44.240
2002-07-13;--:--;     38.950
2002-07-14;--:--;     39.430
2002-07-15;--:--;     40.020
2002-07-16;--:--;     36.070
2002-07-17;--:--;     58.610
2002-07-18;--:--;     72.480
2002-07-19;--:--;    161.790
2002-07-20;--:--;    329.120
2002-07-21;--:--;     98.280
2002-07-22;--:--;     60.290
2002-07-23;--:--;     49.980
2002-07-24;--:--;     42.450
2002-07-25;--:--;     50.550
2002-07-26;--:--;     93.940
2002-07-27;--:--;     56.650
2002-07-28;--:--;     43.820
2002-07-29;--:--;     44.750
2002-07-30;--:--;     45.630
2002-07-31;--:--;     45.940
2002-08-01;--:--;     41.950
2002-08-02;--:--;     37.200
2002-08-03;--:--;     33.680
2002-08-04;--:--;     33.170
2002-08-05;--:--;     32.280
2002-08-06;--:--;     31.190
2002-08-07;--:--;     30.890
2002-08-08;--:--;     30.720
2002-08-09;--:--;     32.410
2002-08-10;--:--;     40.080
2002-08-11;--:--;     35.100
2002-08-12;--:--;     34.720
2002-08-13;--:--;     32.930
2002-08-14;--:--;     32.620
2002-08-15;--:--;     31.690
2002-08-16;--:--;     29.460
2002-08-17;--:--;     33.430
2002-08-18;--:--;     29.140
2002-08-19;--:--;     28.850
2002-08-20;--:--;     27.650
2002-08-21;--:--;     26.200
2002-08-22;--:--;     25.130
2002-08-23;--:--;     26.050
2002-08-24;--:--;     33.800
2002-08-25;--:--;     31.410
2002-08-26;--:--;     40.750
2002-08-27;--:--;     51.060
2002-08-28;--:--;     56.790
2002-08-29;--:--;     33.970
2002-08-30;--:--;     36.640
2002-08-31;--:--;     53.940
2002-09-01;--:--;     40.250
2002-09-02;--:--;     35.180
2002-09-03;--:--;     32.050
2002-09-04;--:--;     30.890
2002-09-05;--:--;     28.950
2002-09-06;--:--;     28.970
2002-09-07;--:--;     27.840
2002-09-08;--:--;     27.620
2002-09-09;--:--;     26.700
2002-09-10;--:--;     26.960
2002-09-11;--:--;     26.060
2002-09-12;--:--;     26.910
2002-09-13;--:--;     28.990
2002-09-14;--:--;     25.400
2002-09-15;--:--;     26.460
2002-09-16;--:--;     35.950
2002-09-17;--:--;     40.120
2002-09-18;--:--;     29.860
2002-09-19;--:--;     26.610
2002-09-20;--:--;     28.150
2002-09-21;--:--;     28.380
2002-09-22;--:--;     28.030
2002-09-23;--:--;     28.230
2002-09-24;--:--;     27.510
2002-09-25;--:--;     25.760
2002-09-26;--:--;     26.760
2002-09-27;--:--;     28.740
2002-09-28;--:--;     27.320
2002-09-29;--:--;     25.520
2002-09-30;--:--;     27.690
2002-10-01;--:--;     28.370
2002-10-02;--:--;     27.960
2002-10-03;--:--;     27.680
2002-10-04;--:--;     28.570
2002-10-05;--:--;     27.750
2002-10-06;--:--;     31.530
2002-10-07;--:--;     31.390
2002-10-08;--:--;     27.600
2002-10-09;--:--;     28.440
2002-10-10;--:--;     28.820
2002-10-11;--:--;     29.680
2002-10-12;--:--;     29.130
2002-10-13;--:--;     28.040
2002-10-14;--:--;     28.400
2002-10-15;--:--;     30.890
2002-10-16;--:--;     29.500
2002-10-17;--:--;     28.880
2002-10-18;--:--;     29.100
2002-10-19;--:--;     29.070
2002-10-20;--:--;     33.060
2002-10-21;--:--;     42.110
2002-10-22;--:--;     28.820
2002-10-23;--:--;     30.010
2002-10-24;--:--;     30.990
2002-10-25;--:--;     31.410
2002-10-26;--:--;     31.390
2002-10-27;--:--;     34.090
2002-10-28;--:--;     33.950
2002-10-29;--:--;     33.440
2002-10-30;--:--;     34.130
2002-10-31;--:--;     35.050
2002-11-01;--:--;     58.910
2002-11-02;--:--;     31.920
2002-11-03;--:--;     29.860
2002-11-04;--:--;     32.290
2002-11-05;--:--;     29.720
2002-11-06;--:--;     29.980
2002-11-07;--:--;     30.690
2002-11-08;--:--;     30.690
2002-11-09;--:--;     30.690
2002-11-10;--:--;     30.990
2002-11-11;--:--;     31.700
2002-11-12;--:--;     32.910
2002-11-13;--:--;     30.950
2002-11-14;--:--;     30.850
2002-11-15;--:--;     32.050
2002-11-16;--:--;     32.750
2002-11-17;--:--;     33.190
2002-11-18;--:--;     33.680
2002-11-19;--:--;     35.590
2002-11-20;--:--;     35.660
2002-11-21;--:--;     35.100
2002-11-22;--:--;     34.750
2002-11-23;--:--;     34.470
2002-11-24;--:--;     34.550
2002-11-25;--:--;     35.700
2002-11-26;--:--;     36.400
2002-11-27;--:--;     36.370
2002-11-28;--:--;     36.810
2002-11-29;--:--;     25.390
2002-11-30;--:--;     28.330
2002-12-01;--:--;     31.240
2002-12-02;--:--;     26.880
2002-12-03;--:--;     28.160
2002-12-04;--:--;     52.400
2002-12-05;--:--;     31.050
2002-12-06;--:--;     29.170
2002-12-07;--:--;     36.190
2002-12-08;--:--;     35.540
2002-12-09;--:--;     34.140
2002-12-10;--:--;     31.380
2002-12-11;--:--;     29.600
2002-12-12;--:--;     31.150
2002-12-13;--:--;     26.160
2002-12-14;--:--;     31.850
2002-12-15;--:--;     36.440
2002-12-16;--:--;     34.550
2002-12-17;--:--;     32.060
2002-12-18;--:--;     35.420
2002-12-19;--:--;     33.060
2002-12-20;--:--;     34.720
2002-12-21;--:--;     78.920
2002-12-22;--:--;     51.940
2002-12-23;--:--;     38.740
2002-12-24;--:--;     36.590
2002-12-25;--:--;     34.270
2002-12-26;--:--;     36.910
2002-12-27;--:--;     34.410
2002-12-28;--:--;     35.630
2002-12-29;--:--;     33.540
2002-12-30;--:--;     34.410
2002-12-31;--:--;     35.000
2003-01-01;--:--;     35.020
2003-01-02;--:--;     37.470
2003-01-03;--:--;     35.220
2003-01-04;--:--;     33.580
2003-01-05;--:--;     33.830
2003-01-06;--:--;     35.590
2003-01-07;--:--;     35.420
2003-01-08;--:--;     35.420
2003-01-09;--:--;     35.390
2003-01-10;--:--;     35.420
2003-01-11;--:--;     35.360
2003-01-12;--:--;     35.390
2003-01-13;--:--;     33.380
2003-01-14;--:--;     33.290
2003-01-15;--:--;     33.440
2003-01-16;--:--;     34.730
2003-01-17;--:--;     34.730
2003-01-18;--:--;     33.610
2003-01-19;--:--;     33.800
2003-01-20;--:--;     33.960
2003-01-21;--:--;     33.900
2003-01-22;--:--;     33.900
2003-01-23;--:--;     38.310
2003-01-24;--:--;     33.100
2003-01-25;--:--;     31.940
2003-01-26;--:--;     32.770
2003-01-27;--:--;     29.150
2003-01-28;--:--;     32.770
2003-01-29;--:--;     33.090
2003-01-30;--:--;     31.320
2003-01-31;--:--;     31.710
2003-02-01;--:--;     32.280
2003-02-02;--:--;     31.140
2003-02-03;--:--;     30.580
2003-02-04;--:--;     29.370
2003-02-05;--:--;     28.650
2003-02-06;--:--;     28.950
2003-02-07;--:--;     31.010
2003-02-08;--:--;     29.140
2003-02-09;--:--;     33.850
2003-02-10;--:--;     31.430
2003-02-11;--:--;     33.550
2003-02-12;--:--;     34.670
2003-02-13;--:--;     32.550
2003-02-14;--:--;     30.700
2003-02-15;--:--;     30.890
2003-02-16;--:--;     30.740
2003-02-17;--:--;     31.120
2003-02-18;--:--;     30.630
2003-02-19;--:--;     31.450
2003-02-20;--:--;     27.630
2003-02-21;--:--;     31.360
2003-02-22;--:--;     37.480
2003-02-23;--:--;     54.230
2003-02-24;--:--;     42.710
2003-02-25;--:--;     35.530
2003-02-26;--:--;     34.560
2003-02-27;--:--;     34.290
2003-02-28;--:--;     34.460
2003-03-01;--:--;     46.260
2003-03-02;--:--;     49.610
2003-03-03;--:--;     48.670
2003-03-04;--:--;     51.480
2003-03-05;--:--;     38.240
2003-03-06;--:--;     45.340
2003-03-07;--:--;     55.910
2003-03-08;--:--;     50.630
2003-03-09;--:--;     43.480
2003-03-10;--:--;     37.870
2003-03-11;--:--;     35.880
2003-03-12;--:--;     34.160
2003-03-13;--:--;     35.460
2003-03-14;--:--;     36.140
2003-03-15;--:--;     36.430
2003-03-16;--:--;     44.640
2003-03-17;--:--;     54.860
2003-03-18;--:--;     41.200
2003-03-19;--:--;     37.980
2003-03-20;--:--;     38.650
2003-03-21;--:--;     38.610
2003-03-22;--:--;     50.210
2003-03-23;--:--;     41.790
2003-03-24;--:--;     37.840
2003-03-25;--:--;     38.090
2003-03-26;--:--;     38.090
2003-03-27;--:--;     38.160
2003-03-28;--:--;     38.050
2003-03-29;--:--;     39.110
2003-03-30;--:--;     39.140
2003-03-31;--:--;     46.400
2003-04-01;--:--;     67.910
2003-04-02;--:--;     61.500
2003-04-03;--:--;     53.040
2003-04-04;--:--;     67.080
2003-04-05;--:--;     81.290
2003-04-06;--:--;     70.620
2003-04-07;--:--;     61.660
2003-04-08;--:--;     65.150
2003-04-09;--:--;     61.110
2003-04-10;--:--;     57.420
2003-04-11;--:--;     55.800
2003-04-12;--:--;     53.100
2003-04-13;--:--;     51.430
2003-04-14;--:--;     54.310
2003-04-15;--:--;     51.280
2003-04-16;--:--;     49.250
2003-04-17;--:--;     49.360
2003-04-18;--:--;     46.930
2003-04-19;--:--;     59.300
2003-04-20;--:--;     88.540
2003-04-21;--:--;     85.450
2003-04-22;--:--;     76.530
2003-04-23;--:--;     74.930
2003-04-24;--:--;    131.470
2003-04-25;--:--;    304.960
2003-04-26;--:--;    285.430
2003-04-27;--:--;    160.770
2003-04-28;--:--;    105.400
2003-04-29;--:--;    104.950
2003-04-30;--:--;     97.100
2003-05-01;--:--;     83.020
2003-05-02;--:--;     75.600
2003-05-03;--:--;     69.610
2003-05-04;--:--;     68.590
2003-05-05;--:--;     65.770
2003-05-06;--:--;     70.420
2003-05-07;--:--;     71.420
2003-05-08;--:--;    109.130
2003-05-09;--:--;    105.350
2003-05-10;--:--;     78.730
2003-05-11;--:--;     77.510
2003-05-12;--:--;     74.830
2003-05-13;--:--;     75.430
2003-05-14;--:--;     90.830
2003-05-15;--:--;    206.390
2003-05-16;--:--;    194.400
2003-05-17;--:--;    115.110
2003-05-18;--:--;     87.030
2003-05-19;--:--;     88.640
2003-05-20;--:--;     80.570
2003-05-21;--:--;     72.150
2003-05-22;--:--;     66.820
2003-05-23;--:--;     63.690
2003-05-24;--:--;     53.730
2003-05-25;--:--;     53.610
2003-05-26;--:--;     60.060
2003-05-27;--:--;     62.250
2003-05-28;--:--;     54.380
2003-05-29;--:--;     54.060
2003-05-30;--:--;     57.540
2003-05-31;--:--;     99.650
2003-06-01;--:--;     74.710
2003-06-02;--:--;     57.610
2003-06-03;--:--;     50.970
2003-06-04;--:--;     48.530
2003-06-05;--:--;     49.820
2003-06-06;--:--;     45.050
2003-06-07;--:--;     49.490
2003-06-08;--:--;     42.080
2003-06-09;--:--;     46.140
2003-06-10;--:--;     51.060
2003-06-11;--:--;     40.670
2003-06-12;--:--;     38.800
2003-06-13;--:--;     64.020
2003-06-14;--:--;     65.010
2003-06-15;--:--;     62.810
2003-06-16;--:--;     58.150
2003-06-17;--:--;     46.190
2003-06-18;--:--;    102.270
2003-06-19;--:--;    155.920
2003-06-20;--:--;    150.570
2003-06-21;--:--;     72.710
2003-06-22;--:--;     62.130
2003-06-23;--:--;    109.030
2003-06-24;--:--;    383.400
2003-06-25;--:--;    177.090
2003-06-26;--:--;     92.190
2003-06-27;--:--;     87.740
2003-06-28;--:--;    659.010
2003-06-29;--:--;    431.900
2003-06-30;--:--;    181.820
2003-07-01;--:--;    757.820
2003-07-02;--:--;    356.590
2003-07-03;--:--;    192.960
2003-07-04;--:--;    273.830
2003-07-05;--:--;    174.490
2003-07-06;--:--;    137.210
2003-07-07;--:--;    106.900
2003-07-08;--:--;    169.010
2003-07-09;--:--;    115.740
2003-07-10;--:--;    108.650
2003-07-11;--:--;    213.140
2003-07-12;--:--;   1432.050
2003-07-13;--:--;    946.300
2003-07-14;--:--;    613.340
2003-07-15;--:--;    296.860
2003-07-16;--:--;    192.730
2003-07-17;--:--;    140.690
2003-07-18;--:--;    124.340
2003-07-19;--:--;    240.980
2003-07-20;--:--;    259.300
2003-07-21;--:--;    667.510
2003-07-22;--:--;    278.950
2003-07-23;--:--;    149.380
2003-07-24;--:--;    165.680
2003-07-25;--:--;    204.310
2003-07-26;--:--;    174.430
2003-07-27;--:--;     78.830
2003-07-28;--:--;     67.040
2003-07-29;--:--;     74.370
2003-07-30;--:--;     80.410
2003-07-31;--:--;     61.650
2003-08-01;--:--;     53.150
2003-08-02;--:--;     54.240
2003-08-03;--:--;     61.080
2003-08-04;--:--;     72.630
2003-08-05;--:--;     86.930
2003-08-06;--:--;     83.420
2003-08-07;--:--;    122.300
2003-08-08;--:--;   1168.680
2003-08-09;--:--;    374.160
2003-08-10;--:--;    183.390
2003-08-11;--:--;    154.080
2003-08-12;--:--;    520.530
2003-08-13;--:--;    222.180
2003-08-14;--:--;    616.820
2003-08-15;--:--;    334.530
2003-08-16;--:--;    194.860
2003-08-17;--:--;    166.930
2003-08-18;--:--;    138.850
2003-08-19;--:--;    117.410
2003-08-20;--:--;    106.110
2003-08-21;--:--;     99.490
2003-08-22;--:--;     85.820
2003-08-23;--:--;     80.870
2003-08-24;--:--;     80.880
2003-08-25;--:--;     77.300
2003-08-26;--:--;    108.270
2003-08-27;--:--;     97.300
2003-08-28;--:--;    288.240
2003-08-29;--:--;    250.620
2003-08-30;--:--;    148.370
2003-08-31;--:--;    116.410
2003-09-01;--:--;     90.480
2003-09-02;--:--;     74.300
2003-09-03;--:--;     74.230
2003-09-04;--:--;     69.720
2003-09-05;--:--;     62.510
2003-09-06;--:--;     62.510
2003-09-07;--:--;     59.840
2003-09-08;--:--;     55.860
2003-09-09;--:--;     55.940
2003-09-10;--:--;    103.390
2003-09-11;--:--;     76.670
2003-09-12;--:--;     65.920
2003-09-13;--:--;     72.510
2003-09-14;--:--;     57.780
2003-09-15;--:--;     52.380
2003-09-16;--:--;     49.200
2003-09-17;--:--;     46.120
2003-09-18;--:--;     44.140
2003-09-19;--:--;     44.240
2003-09-20;--:--;     43.670
2003-09-21;--:--;     45.400
2003-09-22;--:--;     41.990
2003-09-23;--:--;     37.780
2003-09-24;--:--;     35.180
2003-09-25;--:--;     35.790
2003-09-26;--:--;     35.930
2003-09-27;--:--;     34.670
2003-09-28;--:--;     34.030
2003-09-29;--:--;     34.390
2003-09-30;--:--;     33.550
2003-10-01;--:--;     34.030
2003-10-02;--:--;     32.830
2003-10-03;--:--;     30.290
2003-10-04;--:--;     29.650
2003-10-05;--:--;     30.360
2003-10-06;--:--;     32.910
2003-10-07;--:--;     38.190
2003-10-08;--:--;     39.640
2003-10-09;--:--;     34.700
2003-10-10;--:--;     38.440
2003-10-11;--:--;     37.350
2003-10-12;--:--;     39.920
2003-10-13;--:--;     36.030
2003-10-14;--:--;     43.570
2003-10-15;--:--;     44.890
2003-10-16;--:--;     38.820
2003-10-17;--:--;     39.480
2003-10-18;--:--;     36.620
2003-10-19;--:--;     38.680
2003-10-20;--:--;     38.130
2003-10-21;--:--;     38.130
2003-10-22;--:--;     37.740
2003-10-23;--:--;     36.540
2003-10-24;--:--;     36.820
2003-10-25;--:--;     37.050
2003-10-26;--:--;     37.650
2003-10-27;--:--;     37.330
2003-10-28;--:--;     37.960
2003-10-29;--:--;     38.650
2003-10-30;--:--;     39.460
2003-10-31;--:--;     39.040
2003-11-01;--:--;     38.510
2003-11-02;--:--;     37.660
2003-11-03;--:--;     38.220
2003-11-04;--:--;     38.470
2003-11-05;--:--;     47.920
2003-11-06;--:--;     70.190
2003-11-07;--:--;     39.160
2003-11-08;--:--;     38.680
2003-11-09;--:--;     38.470
2003-11-10;--:--;     38.440
2003-11-11;--:--;     37.880
2003-11-12;--:--;     37.700
2003-11-13;--:--;     37.400
2003-11-14;--:--;     37.530
2003-11-15;--:--;     37.810
2003-11-16;--:--;     37.950
2003-11-17;--:--;     37.840
2003-11-18;--:--;     37.810
2003-11-19;--:--;     37.640
2003-11-20;--:--;     44.470
2003-11-21;--:--;     43.180
2003-11-22;--:--;     37.640
2003-11-23;--:--;     37.160
2003-11-24;--:--;     36.580
2003-11-25;--:--;     36.610
2003-11-26;--:--;     36.440
2003-11-27;--:--;     45.720
2003-11-28;--:--;     66.890
2003-11-29;--:--;     47.840
2003-11-30;--:--;     51.340
2003-12-01;--:--;     45.660
2003-12-02;--:--;     42.720
2003-12-03;--:--;     40.150
2003-12-04;--:--;     38.900
2003-12-05;--:--;     38.230
2003-12-06;--:--;     40.220
2003-12-07;--:--;     38.050
2003-12-08;--:--;     38.750
2003-12-09;--:--;     41.560
2003-12-10;--:--;     39.680
2003-12-11;--:--;     48.730
2003-12-12;--:--;     59.400
2003-12-13;--:--;     36.990
2003-12-14;--:--;     36.820
2003-12-15;--:--;     43.850
2003-12-16;--:--;     42.910
2003-12-17;--:--;     44.070
2003-12-18;--:--;     43.260
2003-12-19;--:--;     44.650
2003-12-20;--:--;     39.570
2003-12-21;--:--;     39.710
2003-12-22;--:--;     41.100
2003-12-23;--:--;     40.920
2003-12-24;--:--;     40.740
2003-12-25;--:--;     40.670
2003-12-26;--:--;     41.420
2003-12-27;--:--;     41.250
2003-12-28;--:--;     41.030
2003-12-29;--:--;     41.400
2003-12-30;--:--;     41.960
2003-12-31;--:--;     41.100
